review_score,review_count,price,address,image,star,Pool,No_smoking_room,Families_room,Room_service,Free_parking,Breakfast,24h_front_desk,Airport_shuttle,Staff,Facilities,Cleanliness,Comfort,Affordable,Location,Wifi
5.2,16,280000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/354323517.jpg?k=2443c8a07f9e931f2450a6875f62c43096448d17d9a00ba05794884fafbb8815&o=,0,1,0,0,1,0,0,0,0,6.7,5.0,5.2,6.4,5.9,7.0,
6.4,270,170000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/220327546.jpg?k=4355e49c25eebc433d1bd88cffc983d56702265d987377786cbe53805d0df30c&o=,0,1,0,1,1,0,0,1,0,7.3,6.5,6.7,6.5,7.6,7.9,7.5
8.5,156,180000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square240/469652243.jpg?k=d6897bedfc18141f215b400b334ddaf9c48ab3b57005643c157bd33a39f763a1&o=,0,1,0,0,1,1,1,1,0,9.6,8.2,8.2,8.2,9.1,9.4,
7.0,18,220000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/511934386.jpg?k=ad78006b2555d6903c60ab317bb815c502af4ab8874092e6c7fbb7d1e7517f10&o=,0,1,0,1,1,1,0,1,0,8.5,6.5,6.4,6.6,7.5,8.0,
8.0,274,230000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/444936091.jpg?k=12485b7f7ec19065678486c6dfaace3db1ad3029329872e31cb9cfcb0d523eb8&o=,0,1,0,1,1,0,0,0,0,9.2,7.6,7.8,7.8,8.6,9.2,8.1
7.2,178,250000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/480486575.jpg?k=7bc2032a16604c67c8cac6e2c1cceb9c5540ed9505017a66c48df75de8692b26&o=,0,1,1,1,0,1,1,0,0,8.1,7.2,7.1,7.2,7.9,7.8,7.8
8.8,6,250000,Quận 12,https://cf.bstatic.com/xdata/images/hotel/square240/502418580.jpg?k=7000b824274381238972f2b9a2f08b4a8ae037f8ec372934f0b77695178cbf86&o=,0,1,1,1,1,1,0,1,0,9.1,9.4,9.4,9.1,9.4,8.9,
7.4,66,255000,Quận Bình Tân,https://cf.bstatic.com/xdata/images/hotel/square240/177694196.jpg?k=f3b635d5d14712828739bacc7b8797f738ce412b73435c02c4a0004f2062c6fa&o=,0,1,1,1,1,1,0,1,1,7.9,7.1,7.3,7.3,7.6,8.0,6.3
8.0,348,258000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/370558283.jpg?k=233f045b9a89dfd17a6ad459e820fcd949be690d2a228784e75008a5643c383e&o=,0,1,0,0,0,0,0,0,0,8.6,7.8,8.2,8.0,8.7,9.0,9.8
8.0,343,260000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/479060977.jpg?k=4683ba2a9dc3a939b638f0c664b2d957b7b837da330a50512a057e60207e92a0&o=,0,1,0,1,0,1,1,1,1,8.8,8.1,8.2,8.3,8.8,9.3,9.6
6.2,8,260000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square240/494263238.jpg?k=e81b2c306208078886e260963940b41317caaa5161ea9fc5862c6cc1be2b9829&o=,0,1,0,0,0,1,0,1,0,7.5,6.3,6.6,6.6,6.9,8.4,
8.5,482,275000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square240/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=,0,1,0,0,0,1,0,0,0,9.2,8.5,8.5,8.5,9.0,8.4,8.9
6.7,75,279000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/480735719.jpg?k=5c0b6c14cecd00b760777429c576611155aabbce219bb11b8dffc567e0482610&o=,0,1,0,1,1,1,1,1,1,8.7,7.0,7.0,7.0,7.7,8.0,6.7
8.2,22,280000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square240/484754702.jpg?k=2fcfce93ba1aacfc2f89c1e27d3e1046dc6510d7a7fbd873ea8100c022d2dedd&o=,0,0,0,0,0,0,0,0,0,,,,,,,
5.2,16,280000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/354323517.jpg?k=2443c8a07f9e931f2450a6875f62c43096448d17d9a00ba05794884fafbb8815&o=,0,1,0,0,1,0,0,0,0,6.7,5.0,5.2,6.4,5.9,7.0,
7.0,5,1292500,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/485961470.jpg?k=b1b63e98f0d7644b7d22fb71c674af23cfacc6ec57172c5f81be9b8485e03d22&o=,0,1,1,1,0,1,0,1,1,8.5,7.0,7.5,8.0,6.5,8.0,
8.1,8,1300000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/514053716.jpg?k=24e372d0456aebaec53db968c5f01d839815b04c591ab9098ec62a64e6809634&o=,0,1,0,1,0,1,0,0,0,9.8,8.5,8.8,8.5,9.0,10.0,10.0
9.7,18,1302000,Quận 4,https://cf.bstatic.com/xdata/images/hotel/square240/529331262.jpg?k=080c1c954c289e8a032cb4c32e8553f119bee7e0eb8bdfb0d20f0f1d50502892&o=,0,0,1,1,0,0,1,1,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
7.2,9,1350000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square240/506051508.jpg?k=e1aa295d2b25d6771d8631a604b219407d8c48d84c781551d4bdbb01363b6710&o=,0,0,1,1,1,0,0,0,0,6.9,7.5,6.9,7.5,7.2,6.9,
2.4,5,1350000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/275788729.jpg?k=bf3f405105727e220fff1293ee5250397f21a181077a7a1f44f4487f8c7eafcd&o=,0,0,1,1,0,0,0,1,0,3.1,3.1,3.1,3.8,3.8,3.8,
8.0,32,1065017,Quận 4,https://cf.bstatic.com/xdata/images/hotel/square200/246213939.jpg?k=dccd4f2d06dea4c1fe5f7e50d4527bfc36cb1cda5ef4bd54afdcf50608139c25&o=,0,1,0,1,0,0,0,1,0,8.7,8.0,8.1,8.7,7.9,8.0,7.5
2.4,5,1350000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/275788729.jpg?k=bf3f405105727e220fff1293ee5250397f21a181077a7a1f44f4487f8c7eafcd&o=,0,0,1,1,0,0,0,1,0,3.1,3.1,3.1,3.8,3.8,3.8,
9.7,132,1400000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/413771704.jpg?k=f22d1cad1d1eb99a019c0befccbf969028b679f8249fe03eae6982dd5bca4d94&o=,0,1,0,1,0,0,0,0,0,9.9,9.8,9.9,9.9,9.7,9.7,7.5
8.8,5,1400000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/503812023.jpg?k=7baa8e8f07fd44cb4cd297866e9bbaf08346b52cb546d53031013aec636e6bda&o=,0,0,1,1,0,0,0,1,1,8.9,8.6,8.2,8.9,8.6,8.9,7.5
6.4,270,170000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/220327546.jpg?k=4355e49c25eebc433d1bd88cffc983d56702265d987377786cbe53805d0df30c&o=,0,1,0,1,1,0,0,1,0,7.3,6.5,6.7,6.5,7.6,7.9,7.5
8.5,156,180000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square240/469652243.jpg?k=d6897bedfc18141f215b400b334ddaf9c48ab3b57005643c157bd33a39f763a1&o=,0,1,0,0,1,1,1,1,0,9.6,8.2,8.2,8.2,9.1,9.4,
7.0,18,220000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/511934386.jpg?k=ad78006b2555d6903c60ab317bb815c502af4ab8874092e6c7fbb7d1e7517f10&o=,0,1,0,1,1,1,0,1,0,8.5,6.5,6.4,6.6,7.5,8.0,
8.0,274,230000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/444936091.jpg?k=12485b7f7ec19065678486c6dfaace3db1ad3029329872e31cb9cfcb0d523eb8&o=,0,1,0,1,1,0,0,0,0,9.2,7.6,7.8,7.8,8.6,9.2,8.1
7.2,178,250000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/480486575.jpg?k=7bc2032a16604c67c8cac6e2c1cceb9c5540ed9505017a66c48df75de8692b26&o=,0,1,1,1,0,1,1,0,0,8.1,7.2,7.1,7.2,7.9,7.8,7.8
8.8,6,250000,Quận 12,https://cf.bstatic.com/xdata/images/hotel/square240/502418580.jpg?k=7000b824274381238972f2b9a2f08b4a8ae037f8ec372934f0b77695178cbf86&o=,0,1,1,1,1,1,0,1,0,9.1,9.4,9.4,9.1,9.4,8.9,
7.4,66,255000,Quận Bình Tân,https://cf.bstatic.com/xdata/images/hotel/square240/177694196.jpg?k=f3b635d5d14712828739bacc7b8797f738ce412b73435c02c4a0004f2062c6fa&o=,0,1,1,1,1,1,0,1,1,7.9,7.1,7.3,7.3,7.6,8.0,6.3
8.0,348,258000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/370558283.jpg?k=233f045b9a89dfd17a6ad459e820fcd949be690d2a228784e75008a5643c383e&o=,0,1,0,0,0,0,0,0,0,8.6,7.8,8.2,8.0,8.7,9.0,9.8
8.0,343,260000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/479060977.jpg?k=4683ba2a9dc3a939b638f0c664b2d957b7b837da330a50512a057e60207e92a0&o=,0,1,0,1,0,1,1,1,1,8.8,8.1,8.2,8.3,8.8,9.3,9.6
6.2,8,260000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square240/494263238.jpg?k=e81b2c306208078886e260963940b41317caaa5161ea9fc5862c6cc1be2b9829&o=,0,1,0,0,0,1,0,1,0,7.5,6.3,6.6,6.6,6.9,8.4,
8.5,482,275000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square240/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=,0,1,0,0,0,1,0,0,0,9.2,8.5,8.5,8.5,9.0,8.4,8.9
6.7,75,279000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/480735719.jpg?k=5c0b6c14cecd00b760777429c576611155aabbce219bb11b8dffc567e0482610&o=,0,1,0,1,1,1,1,1,1,8.7,7.0,7.0,7.0,7.7,8.0,6.7
8.2,22,280000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square240/484754702.jpg?k=2fcfce93ba1aacfc2f89c1e27d3e1046dc6510d7a7fbd873ea8100c022d2dedd&o=,0,0,0,0,0,0,0,0,0,,,,,,,
5.2,16,280000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/354323517.jpg?k=2443c8a07f9e931f2450a6875f62c43096448d17d9a00ba05794884fafbb8815&o=,0,1,0,0,1,0,0,0,0,6.7,5.0,5.2,6.4,5.9,7.0,
6.4,270,170000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/220327546.jpg?k=4355e49c25eebc433d1bd88cffc983d56702265d987377786cbe53805d0df30c&o=,0,1,0,1,1,0,0,1,0,7.3,6.5,6.7,6.5,7.6,7.9,7.5
8.5,156,180000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/469652243.jpg?k=d6897bedfc18141f215b400b334ddaf9c48ab3b57005643c157bd33a39f763a1&o=,0,1,0,0,1,1,1,1,0,9.6,8.2,8.2,8.2,9.1,9.4,
7.0,18,220000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/511934386.jpg?k=ad78006b2555d6903c60ab317bb815c502af4ab8874092e6c7fbb7d1e7517f10&o=,0,1,0,1,1,1,0,1,0,8.5,6.5,6.4,6.6,7.5,8.0,
8.0,274,230000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/444936091.jpg?k=12485b7f7ec19065678486c6dfaace3db1ad3029329872e31cb9cfcb0d523eb8&o=,0,1,0,1,1,0,0,0,0,9.2,7.6,7.8,7.8,8.6,9.2,8.1
7.2,178,250000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480486575.jpg?k=7bc2032a16604c67c8cac6e2c1cceb9c5540ed9505017a66c48df75de8692b26&o=,0,1,1,1,0,1,1,0,0,8.1,7.2,7.1,7.2,7.9,7.8,7.8
8.8,6,250000,Quận 12,https://cf.bstatic.com/xdata/images/hotel/square200/502418580.jpg?k=7000b824274381238972f2b9a2f08b4a8ae037f8ec372934f0b77695178cbf86&o=,0,1,1,1,1,1,0,1,0,9.1,9.4,9.4,9.1,9.4,8.9,
7.4,66,255000,Quận Bình Tân,https://cf.bstatic.com/xdata/images/hotel/square200/177694196.jpg?k=f3b635d5d14712828739bacc7b8797f738ce412b73435c02c4a0004f2062c6fa&o=,0,1,1,1,1,1,0,1,1,7.9,7.1,7.3,7.3,7.6,8.0,6.3
8.0,348,258000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/370558283.jpg?k=233f045b9a89dfd17a6ad459e820fcd949be690d2a228784e75008a5643c383e&o=,0,1,0,0,0,0,0,0,0,8.6,7.8,8.2,8.0,8.7,9.0,9.8
8.0,343,260000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/479060977.jpg?k=4683ba2a9dc3a939b638f0c664b2d957b7b837da330a50512a057e60207e92a0&o=,0,1,0,1,0,1,1,1,1,8.8,8.1,8.2,8.3,8.8,9.3,9.6
6.2,8,260000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/494263238.jpg?k=e81b2c306208078886e260963940b41317caaa5161ea9fc5862c6cc1be2b9829&o=,0,1,0,0,0,1,0,1,0,7.5,6.3,6.6,6.6,6.9,8.4,
8.5,482,275000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square200/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=,0,1,0,0,0,1,0,0,0,9.2,8.5,8.5,8.5,9.0,8.4,8.9
6.7,75,279000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480735719.jpg?k=5c0b6c14cecd00b760777429c576611155aabbce219bb11b8dffc567e0482610&o=,0,1,0,1,1,1,1,1,1,8.7,7.0,7.0,7.0,7.7,8.0,6.7
8.2,22,280000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square200/484754702.jpg?k=2fcfce93ba1aacfc2f89c1e27d3e1046dc6510d7a7fbd873ea8100c022d2dedd&o=,0,0,0,0,0,0,0,0,0,,,,,,,
5.2,16,280000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/354323517.jpg?k=2443c8a07f9e931f2450a6875f62c43096448d17d9a00ba05794884fafbb8815&o=,0,1,0,0,1,0,0,0,0,6.7,5.0,5.2,6.4,5.9,7.0,
6.4,270,170000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/220327546.jpg?k=4355e49c25eebc433d1bd88cffc983d56702265d987377786cbe53805d0df30c&o=,0,1,0,1,1,0,0,1,0,7.3,6.5,6.7,6.5,7.6,7.9,7.5
8.5,156,200000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/469652243.jpg?k=d6897bedfc18141f215b400b334ddaf9c48ab3b57005643c157bd33a39f763a1&o=,0,1,0,0,1,1,1,1,0,9.6,8.2,8.2,8.2,9.1,9.4,
7.0,18,220000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/511934386.jpg?k=ad78006b2555d6903c60ab317bb815c502af4ab8874092e6c7fbb7d1e7517f10&o=,0,1,0,1,1,1,0,1,0,8.5,6.5,6.4,6.6,7.5,8.0,
8.0,274,230000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/444936091.jpg?k=12485b7f7ec19065678486c6dfaace3db1ad3029329872e31cb9cfcb0d523eb8&o=,0,1,0,1,1,0,0,0,0,9.2,7.6,7.8,7.8,8.6,9.2,8.1
7.2,178,250000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480486575.jpg?k=7bc2032a16604c67c8cac6e2c1cceb9c5540ed9505017a66c48df75de8692b26&o=,0,1,1,1,0,1,1,0,0,8.1,7.2,7.1,7.2,7.9,7.8,7.8
8.8,6,250000,Quận 12,https://cf.bstatic.com/xdata/images/hotel/square200/502418580.jpg?k=7000b824274381238972f2b9a2f08b4a8ae037f8ec372934f0b77695178cbf86&o=,0,1,1,1,1,1,0,1,0,9.1,9.4,9.4,9.1,9.4,8.9,
8.0,348,258000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/370558283.jpg?k=233f045b9a89dfd17a6ad459e820fcd949be690d2a228784e75008a5643c383e&o=,0,1,0,0,0,0,0,0,0,8.6,7.8,8.2,8.0,8.7,9.0,9.8
8.0,343,260000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/479060977.jpg?k=4683ba2a9dc3a939b638f0c664b2d957b7b837da330a50512a057e60207e92a0&o=,0,1,0,1,0,1,1,1,1,8.8,8.1,8.2,8.3,8.8,9.3,9.6
6.2,8,260000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/494263238.jpg?k=e81b2c306208078886e260963940b41317caaa5161ea9fc5862c6cc1be2b9829&o=,0,1,0,0,0,1,0,1,0,7.5,6.3,6.6,6.6,6.9,8.4,
8.5,482,275000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square200/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=,0,1,0,0,0,1,0,0,0,9.2,8.5,8.5,8.5,9.0,8.4,8.9
6.7,75,279000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480735719.jpg?k=5c0b6c14cecd00b760777429c576611155aabbce219bb11b8dffc567e0482610&o=,0,1,0,1,1,1,1,1,1,8.7,7.0,7.0,7.0,7.7,8.0,6.7
8.2,22,280000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square200/484754702.jpg?k=2fcfce93ba1aacfc2f89c1e27d3e1046dc6510d7a7fbd873ea8100c022d2dedd&o=,0,0,0,0,0,0,0,0,0,,,,,,,
5.2,16,280000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/354323517.jpg?k=2443c8a07f9e931f2450a6875f62c43096448d17d9a00ba05794884fafbb8815&o=,0,1,0,0,1,0,0,0,0,6.7,5.0,5.2,6.4,5.9,7.0,
6.4,270,170000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/220327546.jpg?k=4355e49c25eebc433d1bd88cffc983d56702265d987377786cbe53805d0df30c&o=,0,1,0,1,1,0,0,1,0,7.3,6.5,6.7,6.5,7.6,7.9,7.5
8.5,156,180000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/469652243.jpg?k=d6897bedfc18141f215b400b334ddaf9c48ab3b57005643c157bd33a39f763a1&o=,0,1,0,0,1,1,1,1,0,9.6,8.2,8.2,8.2,9.1,9.4,
7.0,18,220000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/511934386.jpg?k=ad78006b2555d6903c60ab317bb815c502af4ab8874092e6c7fbb7d1e7517f10&o=,0,1,0,1,1,1,0,1,0,8.5,6.5,6.4,6.6,7.5,8.0,
8.0,274,230000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/444936091.jpg?k=12485b7f7ec19065678486c6dfaace3db1ad3029329872e31cb9cfcb0d523eb8&o=,0,1,0,1,1,0,0,0,0,9.2,7.6,7.8,7.8,8.6,9.2,8.1
7.2,178,250000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480486575.jpg?k=7bc2032a16604c67c8cac6e2c1cceb9c5540ed9505017a66c48df75de8692b26&o=,0,1,1,1,0,1,1,0,0,8.1,7.2,7.1,7.2,7.9,7.8,7.8
8.8,6,250000,Quận 12,https://cf.bstatic.com/xdata/images/hotel/square200/502418580.jpg?k=7000b824274381238972f2b9a2f08b4a8ae037f8ec372934f0b77695178cbf86&o=,0,1,1,1,1,1,0,1,0,9.1,9.4,9.4,9.1,9.4,8.9,
7.4,66,255000,Quận Bình Tân,https://cf.bstatic.com/xdata/images/hotel/square200/177694196.jpg?k=f3b635d5d14712828739bacc7b8797f738ce412b73435c02c4a0004f2062c6fa&o=,0,1,1,1,1,1,0,1,1,7.9,7.1,7.3,7.3,7.6,8.0,6.3
8.0,348,258000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/370558283.jpg?k=233f045b9a89dfd17a6ad459e820fcd949be690d2a228784e75008a5643c383e&o=,0,1,0,0,0,0,0,0,0,8.6,7.8,8.2,8.0,8.7,9.0,9.8
8.0,343,260000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/479060977.jpg?k=4683ba2a9dc3a939b638f0c664b2d957b7b837da330a50512a057e60207e92a0&o=,0,1,0,1,0,1,1,1,1,8.8,8.1,8.2,8.3,8.8,9.3,9.6
6.2,8,260000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/494263238.jpg?k=e81b2c306208078886e260963940b41317caaa5161ea9fc5862c6cc1be2b9829&o=,0,1,0,0,0,1,0,1,0,7.5,6.3,6.6,6.6,6.9,8.4,
8.5,482,275000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square200/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=,0,1,0,0,0,1,0,0,0,9.2,8.5,8.5,8.5,9.0,8.4,8.9
6.7,75,279000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480735719.jpg?k=5c0b6c14cecd00b760777429c576611155aabbce219bb11b8dffc567e0482610&o=,0,1,0,1,1,1,1,1,1,8.7,7.0,7.0,7.0,7.7,8.0,6.7
8.2,22,280000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square200/484754702.jpg?k=2fcfce93ba1aacfc2f89c1e27d3e1046dc6510d7a7fbd873ea8100c022d2dedd&o=,0,0,0,0,0,0,0,0,0,,,,,,,
5.2,16,280000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/354323517.jpg?k=2443c8a07f9e931f2450a6875f62c43096448d17d9a00ba05794884fafbb8815&o=,0,1,0,0,1,0,0,0,0,6.7,5.0,5.2,6.4,5.9,7.0,
8.8,59,1141390,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square240/339356275.jpg?k=b531b5fe3f089390971235b030fa19173b6d0d665ad2ceb59cee19d584bab863&o=,0,1,0,1,1,1,0,1,0,9.4,9.0,9.3,9.4,9.1,9.0,8.8
8.6,30,1615360,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/538726782.jpg?k=c7a01019ca41fa8aac396048e8df3da6a49deae1c7111abb2f614791f560e9cc&o=,0,1,0,1,0,1,0,0,0,9.0,8.3,8.4,8.9,8.5,9.5,10.0
7.7,21,1622500,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/228688627.jpg?k=e0f708e4b9659d441af4d6e7dc5f812cabd47cbd2aee22fa4b0ae1b02c274342&o=,0,1,1,1,0,1,1,0,1,8.2,8.5,8.5,8.5,7.9,8.7,8.3
9.2,13,1625400,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/490457064.jpg?k=a694f9dc18d5a33196c8b20f8a4ddce4b1adae6d3d8a5977ed4629186e4734e3&o=,0,1,0,0,1,1,0,0,0,9.0,8.8,8.5,8.8,8.8,9.0,5.0
9.7,9,1637170,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square240/518362973.jpg?k=8f8767ea4de0181443cc01411a52588a201a1c83019783e6f2269aaadc10e1f0&o=,0,0,0,0,1,1,0,0,0,9.7,9.2,10.0,9.4,9.2,9.4,
8.4,39,1643472,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/203556085.jpg?k=19de3642d16a62ace161035c7e9eeb41a0df8ee4d146efc66c28dc66d35c0afc&o=,0,0,1,1,1,1,1,0,1,9.1,8.4,8.5,8.7,8.4,8.2,9.5
9.5,6,1650000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/536441145.jpg?k=bdc61f0771f016759ecdab8f00ee8dce7557f4e119ffa0501d42c28bbe45e960&o=,0,1,0,0,1,1,0,0,1,9.6,9.6,9.6,9.6,9.6,9.6,
9.1,987,1680000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/293540955.jpg?k=2f22e8212dd02bea15b3ddf6e591d658983e6b50966b90e6cbc2491f1646b495&o=,0,1,1,1,1,0,1,1,1,9.7,9.0,9.2,9.2,9.2,9.2,8.2
6.4,270,170000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/220327546.jpg?k=4355e49c25eebc433d1bd88cffc983d56702265d987377786cbe53805d0df30c&o=,0,1,0,1,1,0,0,1,0,7.3,6.5,6.7,6.5,7.6,7.9,7.5
8.5,156,180000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/469652243.jpg?k=d6897bedfc18141f215b400b334ddaf9c48ab3b57005643c157bd33a39f763a1&o=,0,1,0,0,1,1,1,1,0,9.6,8.2,8.2,8.2,9.1,9.4,
7.0,18,220000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/511934386.jpg?k=ad78006b2555d6903c60ab317bb815c502af4ab8874092e6c7fbb7d1e7517f10&o=,0,1,0,1,1,1,0,1,0,8.5,6.5,6.4,6.6,7.5,8.0,
8.0,274,230000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/444936091.jpg?k=12485b7f7ec19065678486c6dfaace3db1ad3029329872e31cb9cfcb0d523eb8&o=,0,1,0,1,1,0,0,0,0,9.2,7.6,7.8,7.8,8.6,9.2,8.1
7.2,178,250000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480486575.jpg?k=7bc2032a16604c67c8cac6e2c1cceb9c5540ed9505017a66c48df75de8692b26&o=,0,1,1,1,0,1,1,0,0,8.1,7.2,7.1,7.2,7.9,7.8,7.8
8.8,6,250000,Quận 12,https://cf.bstatic.com/xdata/images/hotel/square200/502418580.jpg?k=7000b824274381238972f2b9a2f08b4a8ae037f8ec372934f0b77695178cbf86&o=,0,1,1,1,1,1,0,1,0,9.1,9.4,9.4,9.1,9.4,8.9,
7.4,66,255000,Quận Bình Tân,https://cf.bstatic.com/xdata/images/hotel/square200/177694196.jpg?k=f3b635d5d14712828739bacc7b8797f738ce412b73435c02c4a0004f2062c6fa&o=,0,1,1,1,1,1,0,1,1,7.9,7.1,7.3,7.3,7.6,8.0,6.3
8.0,348,258000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/370558283.jpg?k=233f045b9a89dfd17a6ad459e820fcd949be690d2a228784e75008a5643c383e&o=,0,1,0,0,0,0,0,0,0,8.6,7.8,8.2,8.0,8.7,9.0,9.8
8.0,343,260000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/479060977.jpg?k=4683ba2a9dc3a939b638f0c664b2d957b7b837da330a50512a057e60207e92a0&o=,0,1,0,1,0,1,1,1,1,8.8,8.1,8.2,8.3,8.8,9.3,9.6
6.2,8,260000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/494263238.jpg?k=e81b2c306208078886e260963940b41317caaa5161ea9fc5862c6cc1be2b9829&o=,0,1,0,0,0,1,0,1,0,7.5,6.3,6.6,6.6,6.9,8.4,
8.5,482,275000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square200/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=,0,1,0,0,0,1,0,0,0,9.2,8.5,8.5,8.5,9.0,8.4,8.9
